MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Specification Sheet,Actual Image (Yes/No),REVIEW_REASON,CONFIDENCE_SCORE,NEEDS_REVIEW
,,,,,,,Lighting,LED,,,570846,570846 50W Led Med 22K 2pk,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,570846,,Lighting>LED,"Signify North America, Philips, LED, 570846, Wattage=50, 50W Led Med 22K 2pk",LED 50W,PHILIPS 570846 LED With LED,"PHILIPS, LED, With LED, 50","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,50,W,Wattage Rating,50,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,565473,565473 60W Led A19 Bulb 2pk,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,565473,,Lighting>LED,"Signify North America, Philips, LED, 565473, Wattage=60, 60W Led A19 Bulb 2pk",LED 60W,PHILIPS 565473 LED With LED,"PHILIPS, LED, With LED, 60","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,60,W,Wattage Rating,60,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,573402,573402 60W Led Med 50k 2pk,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,573402,,Lighting>LED,"Signify North America, Philips, LED, 573402, Wattage=60, 60W Led Med 50k 2pk",LED 60W,PHILIPS 573402 LED With LED,"PHILIPS, LED, With LED, 60","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,60,W,Wattage Rating,60,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,573352,573352 40W Led Med 27k 2pk,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,573352,,Lighting>LED,"Signify North America, Philips, LED, 573352, Wattage=40, 40W Led Med 27k 2pk",LED 40W,PHILIPS 573352 LED With LED,"PHILIPS, LED, With LED, 40","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,40,W,Wattage Rating,40,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,573428,573428 40W Med Led 50k 2pk,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,573428,,Lighting>LED,"Signify North America, Philips, LED, 573428, Wattage=40, 40W Med Led 50k 2pk",LED 40W,PHILIPS 573428 LED With LED,"PHILIPS, LED, With LED, 40","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,40,W,Wattage Rating,40,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,573386,573386 60W Led Med 27k 2pk,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,573386,,Lighting>LED,"Signify North America, Philips, LED, 573386, Wattage=60, 60W Led Med 27k 2pk",LED 60W,PHILIPS 573386 LED With LED,"PHILIPS, LED, With LED, 60","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,60,W,Wattage Rating,60,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,564948,564948 40W Led Med 50k 3pk,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,564948,,Lighting>LED,"Signify North America, Philips, LED, 564948, Wattage=40, 40W Led Med 50k 3pk",LED 40W,PHILIPS 564948 LED With LED,"PHILIPS, LED, With LED, 40","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,40,W,Wattage Rating,40,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,573303,573303 40W Led Cand 27k 2pk,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,573303,,Lighting>LED,"Signify North America, Philips, LED, 573303, Wattage=40, 40W Led Cand 27k 2pk",LED 40W,PHILIPS 573303 LED With LED,"PHILIPS, LED, With LED, 40","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,40,W,Wattage Rating,40,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,573188,573188 250W Led Par38 Med 50k,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,573188,,Lighting>LED,"Signify North America, Philips, LED, 573188, Wattage=250, 250W Led Par38 Med 50k",LED 250W,PHILIPS 573188 LED With LED,"PHILIPS, LED, With LED, 250","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,250,W,Wattage Rating,250,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,573469,573469 40W Led A19 Med 50k 2pk,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,573469,,Lighting>LED,"Signify North America, Philips, LED, 573469, Wattage=40, 40W Led A19 Med 50k 2pk",LED 40W,PHILIPS 573469 LED With LED,"PHILIPS, LED, With LED, 40","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,40,W,Wattage Rating,40,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,565671,565671 25W Led Med 20K,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,565671,,Lighting>LED,"Signify North America, Philips, LED, 565671, Wattage=25, 25W Led Med 20K, Yellow",LED 25W,PHILIPS 565671 LED With LED,"PHILIPS, LED, With LED, 25","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,25,W,Wattage Rating,25,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,573204,573204 75W Led Par20 Med 50k,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,573204,,Lighting>LED,"Signify North America, Philips, LED, 573204, Wattage=75, 75W Led Par20 Med 50k",LED 75W,PHILIPS 573204 LED With LED,"PHILIPS, LED, With LED, 75","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,75,W,Wattage Rating,75,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,581199,581199 60W Led Med 2pk,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,581199,,Lighting>LED,"Signify North America, Philips, LED, 581199, Wattage=60, 60W Led Med 2pk, Yellow",LED 60W,PHILIPS 581199 LED With LED,"PHILIPS, LED, With LED, 60","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,60,W,Wattage Rating,60,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,565887,565887 60W Led Med 20k,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,565887,,Lighting>LED,"Signify North America, Philips, LED, 565887, Wattage=60, 60W Led Med 20k, Yellow",LED 60W,PHILIPS 565887 LED With LED,"PHILIPS, LED, With LED, 60","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,60,W,Wattage Rating,60,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,586867,586867 60W Led Med 27K,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,586867,,Lighting>LED,"Signify North America, Philips, LED, 586867, Wattage=60, 60W Led Med 27K, Yellow",LED 60W,PHILIPS 586867 LED With LED,"PHILIPS, LED, With LED, 60","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,60,W,Wattage Rating,60,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,568451,5686451 50W Led Med 50k 2pk,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,568451,,Lighting>LED,"Philips®, LED, Yellow, LED, 5686451 50W Med 50k 2pk, 568451",LED 50W,PHILIPS 568451 LED With LED,"PHILIPS, LED, With LED, 50","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,50,W,Wattage Rating,50,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,63%,No
,,,,,,,Lighting,LED,,,568444,568444 90W Led Par38 50k 2pk,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,568444,,Lighting>LED,"Signify North America, Philips, LED, 568444, Wattage=90, 90W Led Par38 50k 2pk",LED 90W,PHILIPS 568444 LED With LED,"PHILIPS, LED, With LED, 90","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,90,W,Wattage Rating,90,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,573196,573196 75W Led Med 30K,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,573196,,Lighting>LED,"Signify North America, Philips, LED, 573196, Wattage=75, 75W Led Med 30K, Yellow",LED 75W,PHILIPS 573196 LED With LED,"PHILIPS, LED, With LED, 75","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,75,W,Wattage Rating,75,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,564500,564500 75W Adj Base 50k 3pk,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,564500,,Lighting>LED,"Signify North America, Philips, 564500, Wattage=75, 75W Adj Base 50k 3pk, Yellow",75 YELLOW,PHILIPS 564500,"PHILIPS, 75",,"Discover the Philips® product, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this product is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,,,,Wattage,75,W,Wattage Rating,75,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,571513,571513 40/60/100 Led Med 27k,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,571513,,Lighting>LED,"Signify North America, Philips, LED, 571513, 40/60/100 Led Med 27k, Yellow",LED YELLOW,PHILIPS 571513 LED With LED,"PHILIPS, LED, With LED","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,65%,No
,,,,,,,Lighting,LED,,,588566,588566 40W Led Med 55k 3pk,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,588566,,Lighting>LED,"Signify North America, Philips, LED, 588566, Wattage=40, 40W Led Med 55k 3pk",LED 40W,PHILIPS 588566 LED With LED,"PHILIPS, LED, With LED, 40","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,40,W,Wattage Rating,40,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Lighting,LED,,,565655,565655 25W Led A15 Med 20k,,,Philips,Phillips Lighting (5831),Signify North America,Philips®,Philips®,565655,,Lighting>LED,"Signify North America, Philips, LED, 565655, Wattage=25, 25W Led A15 Med 20k",LED 25W,PHILIPS 565655 LED With LED,"PHILIPS, LED, With LED, 25","LED, LED","Upgrade your home with the Philips® LED, designed to deliver exceptional performance and reliability. Featuring LED, this LED combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,LED,,LED,Wattage,25,W,Wattage Rating,25,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112100,,,,,,,,,,,,,,,,,,,70%,No
